timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,
1.52308E+15,-3,-2,-1,-2,-8,5,-1,-2,-14
1.52308E+15,-4,-4,1,0,2,-14,-8,-5,-32
1.52308E+15,-2,-2,-7,-26,-1,0,-3,-2,-43
1.52308E+15,6,-1,-2,-3,10,11,8,6,35
1.52308E+15,-3,-1,2,-1,6,-6,-5,-4,-12
1.52308E+15,-5,-4,-3,16,11,7,3,-11,14
1.52308E+15,-3,-5,-7,-15,-34,-12,-6,1,-81
1.52308E+15,1,6,-2,-7,9,4,2,2,15
1.52308E+15,-2,0,5,10,-1,-2,-1,-1,8
1.52308E+15,-4,3,9,7,2,2,-1,-23,-5
1.52308E+15,-11,-3,1,7,2,3,-1,-51,-53
1.52308E+15,14,3,0,-5,12,-9,4,84,103
1.52308E+15,20,-4,-16,-8,-53,3,9,10,-39
1.52308E+15,10,4,3,8,33,3,4,14,79
1.52308E+15,-6,-1,-6,-21,-26,-8,-3,-9,-80
1.52308E+15,-13,-2,4,19,8,-5,-11,-50,-50
1.52308E+15,-9,1,10,-4,-2,1,-5,-7,-15
1.52308E+15,-5,-4,-1,5,-9,-2,-1,9,-8
1.52308E+15,2,2,4,33,14,0,-3,-2,50
1.52308E+15,3,7,17,12,1,2,6,-1,47
1.52308E+15,-2,-3,-19,-73,2,5,-2,4,-88
1.52308E+15,1,-2,19,28,2,-5,1,-8,36
1.52308E+15,0,-3,-25,-51,14,-5,-4,11,-63
1.52308E+15,-2,-11,-20,-64,-9,-3,-6,-10,-125
1.52308E+15,-5,-4,-20,-21,36,-27,-9,-9,-59
1.52308E+15,1,-5,-8,-6,6,48,17,6,59
1.52308E+15,2,1,2,19,21,13,10,10,78
1.52308E+15,-1,-1,2,19,-19,15,3,-7,11
1.52308E+15,-4,2,10,30,-8,-11,-7,-10,2
1.52308E+15,-5,0,-7,-5,-13,-23,-8,-2,-63
1.52308E+15,5,-2,3,-19,-11,-7,1,9,-21
1.52308E+15,-4,0,8,23,14,-2,-5,-17,17
1.52308E+15,0,-4,2,16,4,16,6,4,44
1.52308E+15,-1,-6,-21,-22,-6,-7,-8,3,-68
1.52308E+15,2,0,-2,-17,2,6,2,6,-1
1.52308E+15,-3,0,-1,-23,2,-12,-3,-9,-49
1.52308E+15,-1,-1,-4,-7,-8,-1,-2,-2,-26
1.52308E+15,-1,0,-9,-22,4,-14,-6,2,-46
1.52308E+15,-1,0,-2,8,4,-9,0,-5,-5
1.52308E+15,-6,1,9,31,-21,-6,-10,-11,-13
1.52308E+15,7,-6,-1,44,21,10,17,13,105
1.52308E+15,1,4,3,-15,-5,1,6,0,-5
1.52308E+15,-2,2,8,16,9,-10,-7,1,17
1.52308E+15,1,2,0,-37,0,-40,-9,-2,-85
1.52308E+15,-6,-6,0,35,-23,77,12,-5,84
1.52308E+15,-4,-4,-6,-25,-6,-24,-9,-5,-83
1.52308E+15,1,-3,-3,7,-6,8,-1,5,8
1.52308E+15,2,5,4,-44,33,-5,-2,0,-7
1.52308E+15,-3,6,9,-15,16,-17,-11,-9,-24
1.52308E+15,-2,-11,-8,15,-4,17,18,6,31
1.52308E+15,-1,-1,-1,15,-5,-5,-4,1,-1
1.52308E+15,4,-2,-4,9,0,14,11,5,37
1.52308E+15,-1,6,17,4,-12,-13,-5,-1,-5
1.52308E+15,-2,1,1,10,4,0,-4,-5,5
1.52308E+15,-3,-1,-3,-15,-17,-25,-15,-7,-86
1.52308E+15,-4,-9,-14,10,1,14,1,-1,-2
1.52308E+15,1,0,-5,10,-1,2,12,3,22
1.52308E+15,0,0,4,-12,-1,-5,-3,-1,-18
1.52308E+15,0,0,-3,-2,0,9,4,-8,0
1.52308E+15,-6,-2,-2,7,1,-3,-8,5,-8
1.52308E+15,2,2,1,-6,6,-13,-8,6,-10
1.52308E+15,-2,0,-7,0,0,7,4,-2,0
1.52308E+15,-1,3,13,12,-1,-1,-4,2,23
1.52308E+15,-2,-1,-1,6,-12,4,0,-9,-15
1.52308E+15,-2,-6,-7,-12,6,-11,-3,-3,-38
1.52308E+15,2,2,-2,4,-10,-1,-3,1,-7
1.52308E+15,-2,0,-1,16,-1,3,4,-2,17
1.52308E+15,-7,-1,2,-5,3,1,2,-7,-12
1.52308E+15,11,1,3,-2,2,-7,-4,-11,-7
1.52308E+15,-18,-9,-18,0,0,5,4,-33,-69
1.52308E+15,9,-3,8,-1,-3,-1,1,43,53
1.52308E+15,22,12,10,-16,6,8,11,24,77
1.52308E+15,-6,-2,-5,-7,3,-9,-7,-4,-37
1.52308E+15,2,10,13,-8,-4,-8,-6,10,9
1.52308E+15,-13,-10,-15,26,2,7,-1,-32,-36
1.52308E+15,-8,-9,-15,-9,-10,-12,-3,-5,-71
1.52308E+15,-4,1,-3,-12,-45,-3,-10,-17,-93
1.52308E+15,6,4,19,17,81,21,14,5,167
1.52308E+15,-2,1,0,-32,-27,-9,-2,8,-63
1.52308E+15,-2,0,0,9,-4,-7,-14,-9,-27
1.52308E+15,3,-5,-13,-15,11,10,13,13,17
1.52308E+15,-2,1,1,-4,-26,-14,-10,2,-52
1.52308E+15,2,2,4,11,11,12,5,4,51
1.52308E+15,-1,-1,-13,9,-8,-9,-6,-12,-41
1.52308E+15,-6,1,2,8,1,-3,0,0,3
1.52308E+15,2,2,6,7,-13,-5,-12,9,-4
1.52308E+15,2,0,1,4,2,3,9,-4,17
1.52308E+15,-4,-1,2,-2,-4,5,2,-4,-6
1.52308E+15,0,-2,-5,15,22,3,-1,11,43
1.52308E+15,3,-3,-5,0,-9,15,19,-5,15
1.52308E+15,2,6,-3,-13,-15,-13,11,5,-20
1.52308E+15,4,-1,-7,-39,3,3,-9,4,-42
1.52308E+15,-4,-2,15,24,0,-5,-1,3,30
1.52308E+15,-1,-1,-1,8,-23,-22,-19,-8,-67
1.52308E+15,-5,-5,-1,-7,6,-15,-53,-15,-95
1.52308E+15,-4,-3,-9,-39,13,26,54,-21,17
1.52308E+15,-19,-2,-1,28,0,2,-18,6,-4
1.52308E+15,21,-1,-8,-23,-22,11,38,-18,-2
1.52308E+15,-3,3,0,-13,16,-3,-11,69,58
1.52308E+15,4,5,1,26,5,-2,-12,-8,19
1.52308E+15,-5,-2,-3,-49,-5,-14,-12,-19,-109
1.52308E+15,-18,-1,-1,17,-3,-10,-16,-20,-52
1.52308E+15,-2,-5,4,16,-5,-1,4,-22,-11
1.52308E+15,-4,-7,-15,6,-2,0,-5,11,-16
1.52308E+15,2,5,6,-16,-2,5,14,0,14
1.52308E+15,-1,1,25,-6,-3,-20,-14,12,-6
1.52308E+15,3,-2,-7,24,-23,2,-2,-14,-19
1.52308E+15,-1,-3,11,26,38,16,10,18,115
1.52308E+15,6,-2,-21,-17,-31,14,6,-4,-49
1.52308E+15,3,-2,-11,-30,0,-5,1,17,-27
1.52308E+15,-1,-2,5,-9,1,-12,-6,-9,-33
1.52308E+15,-3,-2,12,5,-17,-24,-6,-6,-41
1.52308E+15,3,0,-4,-6,-23,-7,-5,0,-42
1.52308E+15,-2,-1,-6,21,45,38,12,9,116
1.52308E+15,-3,1,-9,-24,-18,-7,6,-7,-61
1.52308E+15,1,-1,3,-21,4,4,-4,1,-13
1.52308E+15,3,2,8,12,6,-19,-5,0,7
1.52308E+15,0,-1,-1,34,-23,0,-10,0,-1
1.52308E+15,-3,-5,-2,-29,29,4,5,-6,-7
1.52308E+15,-26,-7,1,7,-18,3,-3,9,-34
1.52308E+15,22,12,6,-4,-13,2,1,25,51
1.52308E+15,0,-4,-14,-57,-8,-7,0,-41,-131
1.52308E+15,-7,-1,-8,22,5,9,8,60,88
1.52308E+15,8,0,10,-1,-8,-6,-7,-8,-12
1.52308E+15,-6,-10,4,-17,15,-3,-2,-12,-31
1.52308E+15,-6,1,-6,-10,6,-10,-7,-2,-34
1.52308E+15,4,-3,2,32,-7,11,10,-24,25
1.52308E+15,-1,-3,-7,11,8,0,-5,-9,-6
1.52308E+15,0,-2,-8,14,17,2,8,13,44
1.52308E+15,4,4,10,5,-4,-2,-2,5,20
1.52308E+15,-5,1,4,-7,-15,-27,-7,-16,-72
1.52308E+15,1,5,-4,1,-17,3,-7,-1,-19
1.52308E+15,2,-1,-2,0,37,28,18,-6,76
1.52308E+15,-4,-3,-6,-6,-5,-17,-8,7,-42
1.52308E+15,0,-2,-5,-28,-4,-2,1,0,-40
1.52308E+15,0,5,10,37,-5,-11,-2,-6,28
1.52308E+15,-9,-5,2,1,-9,-10,-8,-7,-45
1.52308E+15,-10,-2,-1,-1,-4,8,1,-9,-18
1.52308E+15,22,0,-2,3,7,-4,-2,28,52
1.52308E+15,2,1,-12,-1,4,5,2,-5,-4
1.52308E+15,-3,-1,11,-5,-3,-3,-3,-5,-12
1.52308E+15,-5,-1,2,-4,-2,-3,-2,7,-8
1.52308E+15,-8,-6,-6,-11,-1,8,2,-24,-46
1.52308E+15,5,-2,-19,-36,-2,2,4,12,-36
1.52308E+15,2,-2,14,31,9,1,1,5,61
1.52308E+15,-6,0,21,4,-17,-11,-12,-10,-31
1.52308E+15,-1,4,9,-1,3,7,3,-11,13
1.52308E+15,3,-1,-5,0,1,4,2,5,9
1.52308E+15,-7,-1,-16,-10,2,-24,-9,-8,-73
1.52308E+15,8,-1,-6,6,-12,24,7,13,39
1.52308E+15,-2,-3,-3,0,6,-3,-1,-8,-14
1.52308E+15,0,-3,-5,1,-3,-6,-1,-1,-18
1.52308E+15,-4,1,-4,5,1,-2,-3,-5,-11
1.52308E+15,-2,-3,0,1,1,-6,-8,7,-10
1.52308E+15,-2,0,-7,-10,2,9,3,-7,-12
1.52308E+15,-3,-5,-1,6,0,2,1,-2,-2
1.52308E+15,1,2,5,11,-15,-4,-2,-2,-4
1.52308E+15,0,-3,-6,-10,10,-5,-1,7,-8
1.52308E+15,-6,0,5,7,-1,2,3,-12,-2
1.52308E+15,3,16,17,-6,-1,-14,-6,-7,2
1.52308E+15,11,-9,-4,-2,-31,12,4,16,-3
1.52308E+15,-2,-9,-19,2,43,5,4,4,28
1.52308E+15,2,-4,-21,-8,-10,-6,-6,-6,-59
1.52308E+15,-5,0,28,17,-6,1,4,1,40
1.52308E+15,-6,4,11,0,0,-4,-3,-10,-8
1.52308E+15,-2,0,-11,-26,-18,-5,-6,0,-68
1.52308E+15,1,1,3,4,11,5,4,4,33
1.52308E+15,-1,-3,-15,11,-5,-5,-3,-1,-22
1.52308E+15,-3,-1,0,2,4,-1,-1,-6,-6
1.52308E+15,3,-11,1,7,7,6,6,7,26
1.52308E+15,-2,10,0,7,3,-1,-2,-7,8
1.52308E+15,0,-3,-5,-18,-8,2,-1,2,-31
1.52308E+15,-3,-3,4,-10,-3,3,3,-1,-10
1.52308E+15,-6,2,1,9,10,-7,-4,-16,-11
1.52308E+15,-2,-6,-6,-2,1,-1,0,-23,-39
1.52308E+15,16,4,7,16,1,2,4,85,135
1.52308E+15,-3,0,-10,-12,0,-9,-3,-9,-46
1.52308E+15,-3,3,-7,-10,-16,-1,2,7,-25
1.52308E+15,-4,-2,6,10,-3,8,3,-17,1
1.52308E+15,-6,-3,-4,-10,28,-10,-9,-28,-42
1.52308E+15,0,-1,-5,13,3,-1,3,8,20
1.52308E+15,3,5,5,4,-13,1,0,0,5
1.52308E+15,-1,0,4,1,8,13,7,6,38
1.52308E+15,-1,-3,-2,-6,-10,5,0,-10,-27
1.52308E+15,-1,-1,-8,-17,8,2,-7,2,-22
1.52308E+15,-2,0,2,-9,-14,-17,-15,-13,-68
1.52308E+15,1,-2,-1,-4,-2,-1,-6,7,-8
1.52308E+15,-4,-2,-5,-4,3,6,19,-5,8
1.52308E+15,-1,0,-3,2,6,-7,-12,-8,-23
1.52308E+15,-10,-2,-3,-1,-2,7,5,4,-2
1.52308E+15,5,-4,0,0,0,-7,-16,2,-20
1.52308E+15,-2,-5,-8,-8,-1,-3,4,-18,-41
1.52308E+15,7,2,-1,-6,6,5,-9,8,12
1.52308E+15,5,2,2,-7,-5,8,43,9,57
1.52308E+15,-1,0,1,-12,-3,-12,-14,2,-39
1.52308E+15,-4,-3,-1,3,-1,0,-5,-9,-20
1.52308E+15,-5,-4,-3,-7,-6,-13,-15,-6,-59
1.52308E+15,-2,-3,-9,4,6,-15,-26,-9,-54
1.52308E+15,0,-2,0,10,3,21,16,10,58
1.52308E+15,-5,1,3,-1,-5,9,24,-14,12
1.52308E+15,-8,-3,-4,-10,3,-1,-4,9,-18
1.52308E+15,3,0,0,-6,-2,1,-7,6,-5
1.52308E+15,-3,0,3,-4,-20,-21,6,-5,-44
1.52308E+15,-3,-2,-6,8,17,-31,-26,-5,-48
1.52308E+15,0,1,-4,3,-20,59,19,-4,54
1.52308E+15,2,0,4,10,1,-13,-9,-1,-6
1.52308E+15,6,1,0,4,-24,15,-12,-13,-23
1.52308E+15,-14,-2,0,-2,28,-8,10,10,22
1.52308E+15,1,0,-3,1,-6,-21,37,-3,6
1.52308E+15,0,-3,-5,-8,-14,-1,-22,-1,-54
1.52308E+15,0,2,5,-12,-7,1,0,0,-11
1.52308E+15,3,-1,0,10,3,2,-22,-8,-13
1.52308E+15,0,-2,-5,7,19,0,-1,-4,14
1.52308E+15,-3,-1,-6,-2,6,9,8,2,13
1.52308E+15,-3,-2,-8,-9,-2,-12,0,3,-33
1.52308E+15,4,3,10,-12,-19,3,-7,-5,-23
1.52308E+15,-4,-3,-3,24,32,-3,-5,0,38
1.52308E+15,5,3,5,9,-14,1,7,1,17
1.52308E+15,-3,1,-3,7,8,-4,-2,4,8
1.52308E+15,6,-9,-13,-5,-15,6,4,3,-23
1.52308E+15,-6,-10,-4,-19,-12,-6,-3,-5,-65
1.52308E+15,-6,0,7,6,2,-1,-2,1,7
1.52308E+15,0,-2,1,9,7,0,5,3,23
1.52308E+15,0,-6,-21,-6,-4,7,0,0,-30
1.52308E+15,-3,-3,20,15,-4,-11,-7,-12,-5
1.52308E+15,-34,6,14,8,0,-2,-1,-12,-21
1.52308E+15,13,-36,-22,-8,5,-5,-3,4,-52
1.52308E+15,7,17,6,-13,-3,5,5,38,62
1.52308E+15,1,3,-5,-5,-1,-7,-11,-9,-34
1.52308E+15,-2,-28,-6,-10,0,5,7,-30,-64
1.52308E+15,-3,20,21,-14,6,0,3,45,78
1.52308E+15,-2,2,-12,-20,3,0,-7,-13,-49
1.52308E+15,7,-4,-24,-10,2,-3,0,5,-27
1.52308E+15,7,9,12,-3,7,-1,-1,0,30
1.52308E+15,-9,4,1,11,1,-1,3,-32,-22
1.52308E+15,12,-24,30,63,-13,-1,-2,17,82
1.52308E+15,-9,56,-20,-47,-4,0,1,2,-21
1.52308E+15,6,-12,-18,19,-4,-3,-1,-10,-23
1.52308E+15,-1,6,-27,-19,1,1,3,0,-36
1.52308E+15,-7,6,2,-23,3,1,-3,-11,-32
1.52308E+15,8,-10,48,-4,4,2,-1,-3,44
1.52308E+15,4,-6,-22,-35,5,-2,-4,8,-52
1.52308E+15,3,4,-4,-12,5,-2,1,7,2
1.52308E+15,-7,-8,-13,-14,5,-2,-1,-18,-58
1.52308E+15,-5,-12,3,34,-3,0,0,-3,14
1.52308E+15,8,7,-5,15,-27,-7,-3,9,-3
1.52308E+15,-8,-7,1,-24,-2,-13,-2,-4,-59
1.52308E+15,-6,-1,-4,32,5,10,-5,-18,13
1.52308E+15,4,-5,9,45,-21,3,5,6,46
1.52308E+15,6,12,21,41,27,-1,4,12,122
1.52308E+15,-5,2,14,49,-13,-1,-2,-11,33
1.52308E+15,-1,1,2,30,-7,-20,-6,1,0
1.52308E+15,3,3,-9,8,-3,49,15,6,72
1.52308E+15,5,5,17,43,-31,-11,-4,7,31
1.52308E+15,0,2,9,43,18,3,11,1,87
1.52308E+15,0,0,3,-22,-12,-30,-8,-2,-71
1.52308E+15,1,-6,-27,-32,-21,-16,-5,2,-104
1.52308E+15,-1,4,3,-33,28,61,9,-3,68
1.52308E+15,1,-6,-3,-32,-20,-7,0,8,-59
1.52308E+15,-6,-9,-26,-21,-11,-23,-17,-8,-121
1.52308E+15,1,1,11,-11,15,7,9,-3,30
1.52308E+15,1,-1,-19,-20,-1,-56,-10,3,-103
1.52308E+15,0,3,6,7,29,35,-6,-3,71
1.52308E+15,-1,-2,-19,-24,11,2,14,6,-13
1.52308E+15,-4,-4,-3,4,-7,-31,-16,-6,-67
1.52308E+15,4,-6,-9,-1,-26,1,5,0,-32
1.52308E+15,-15,-1,-6,-7,-15,-22,-12,3,-75
1.52308E+15,-5,0,18,3,10,7,-21,-15,-3
1.52308E+15,3,-2,6,-13,39,28,-2,3,62
1.52308E+15,1,0,-3,-15,-10,-6,41,7,15
1.52308E+15,-3,-8,-16,31,5,-15,-14,-6,-26
1.52308E+15,-4,-7,8,1,-54,19,3,-5,-39
1.52308E+15,8,7,1,20,62,-15,-18,-10,55
1.52308E+15,-14,0,-19,-38,-22,10,4,15,-64
1.52308E+15,1,-5,-18,-73,4,2,-1,-11,-101
1.52308E+15,7,3,20,71,11,-20,-10,6,88
1.52308E+15,-6,2,15,16,-4,24,48,20,115
1.52308E+15,-16,-21,30,-6,-6,4,-37,-36,-88
1.52308E+15,36,43,75,30,13,40,39,5,281
1.52308E+15,6,11,-15,-30,40,-51,-20,15,-44
1.52308E+15,-11,-3,-10,26,-9,6,26,36,61
1.52308E+15,-15,-17,-40,-10,-22,-15,-39,-26,-184
1.52308E+15,-21,-17,-32,12,-13,-47,-11,-7,-136
1.52308E+15,12,15,40,-37,52,60,6,-4,144
1.52308E+15,10,-6,-33,-3,-52,-36,14,12,-94
1.52308E+15,1,11,19,23,59,1,7,9,130
1.52308E+15,-2,-8,-3,-40,-34,0,-14,-18,-119
1.52308E+15,-7,-14,-31,2,-9,-15,19,15,-40
1.52308E+15,-3,-33,-68,-50,-35,-19,-57,-36,-301
1.52308E+15,3,18,24,1,22,27,2,24,121
1.52308E+15,16,1,24,-5,61,-44,-8,-13,32
1.52308E+15,1,4,6,-12,-39,127,65,2,154
1.52308E+15,-1,12,44,-6,-36,-8,3,-8,0
1.52308E+15,-16,-15,-25,-6,-24,-86,-35,-5,-212
1.52308E+15,-18,-11,-23,14,-10,48,1,-3,-2
1.52308E+15,-3,-4,-37,-50,-31,-45,1,-4,-173
1.52308E+15,5,6,40,30,20,-11,-11,-4,75
1.52308E+15,2,-6,-16,25,16,39,12,-6,66
1.52308E+15,-4,1,-12,-14,-52,-35,-9,5,-120
1.52308E+15,-11,-4,-2,15,19,-14,-12,15,6
1.52308E+15,-2,-8,-7,-23,-4,15,17,-4,-16
1.52308E+15,30,28,24,7,1,2,10,16,118
1.52308E+15,5,-8,-22,-4,13,29,-19,-12,-18
1.52308E+15,-4,3,35,18,0,-20,-1,-9,22
1.52308E+15,-14,-8,-23,-15,7,-14,-18,-12,-97
1.52308E+15,-7,-12,25,18,12,19,10,-11,54
1.52308E+15,16,18,30,9,3,9,28,27,140
1.52308E+15,7,-7,-51,6,50,-34,-7,2,-34
1.52308E+15,-2,0,4,-3,-5,2,-33,-20,-57
1.52308E+15,0,-2,34,46,15,79,-5,-16,151
1.52308E+15,-8,-3,-19,-28,-72,-9,4,1,-134
1.52308E+15,-1,-3,15,-23,-18,-5,-9,-11,-55
1.52308E+15,-5,0,-8,5,64,-16,-16,11,35
1.52308E+15,2,-4,-43,-1,11,20,78,6,69
1.52308E+15,4,14,58,21,-24,19,-48,-6,38
1.52308E+15,-15,-15,-25,33,14,-17,-18,-11,-54
1.52308E+15,-3,-12,-10,22,-12,-27,-10,-2,-54
1.52308E+15,-6,5,5,2,-10,-23,-49,-13,-89
1.52308E+15,6,11,32,51,30,-23,31,15,153
1.52308E+15,-7,-2,-4,44,-42,-18,-10,-59,-98
1.52308E+15,15,5,19,10,4,4,-11,-2,44
1.52308E+15,5,-5,-19,15,-18,-16,9,72,43
1.52308E+15,-11,-10,-39,21,18,-1,-4,-1,-27
1.52308E+15,4,19,57,6,-33,10,-16,-11,36
1.52308E+15,-16,-10,-10,-2,18,-3,2,-28,-49
1.52308E+15,11,10,9,39,-34,12,33,14,94
1.52308E+15,2,2,4,48,-9,-8,-14,-4,21
1.52308E+15,2,5,4,40,-11,9,9,11,69
1.52308E+15,-3,13,26,111,-13,13,13,5,165
1.52308E+15,6,0,1,-76,9,-35,-21,-3,-119
1.52308E+15,-2,-11,-30,-105,10,5,5,6,-122
1.52308E+15,-1,-12,-43,-106,37,15,2,1,-107
1.52308E+15,-4,-19,-59,-128,26,0,-3,9,-178
1.52308E+15,9,13,24,-125,22,-10,-14,-12,-93
1.52308E+15,-16,-17,-56,-89,39,-2,-3,-21,-165
1.52308E+15,-2,-6,-17,-10,21,5,4,-3,-8
1.52308E+15,-6,6,-4,-11,-7,3,6,4,-9
1.52308E+15,9,-7,-21,-7,-4,-12,-6,-17,-65
1.52308E+15,-14,0,-2,-13,6,3,8,-2,-14
1.52308E+15,3,-1,-28,-43,-14,-6,9,34,-46
1.52308E+15,3,-1,32,100,-24,5,8,26,149
1.52308E+15,0,-7,18,10,4,0,8,-7,26
1.52308E+15,-3,8,9,-27,-4,-24,1,5,-35
1.52308E+15,8,1,-13,-69,-6,25,-4,-41,-99
1.52308E+15,-33,-9,-11,-113,-3,-8,5,-41,-213
1.52308E+15,19,-11,-34,-19,5,4,0,95,59
1.52308E+15,-15,-8,10,-38,-3,-6,18,10,-32
1.52308E+15,28,15,19,6,-1,7,3,16,93
1.52308E+15,13,25,7,-52,13,16,10,-19,13
1.52308E+15,-7,5,40,97,-19,-23,-32,-59,2
1.52308E+15,-33,-9,0,108,-13,1,-1,-5,48
1.52308E+15,4,-1,12,24,-10,-2,-3,15,39
1.52308E+15,-6,6,27,38,-15,8,20,18,96
1.52308E+15,18,-2,-38,-43,-8,7,30,-1,-37
1.52308E+15,26,13,17,50,-10,-9,-14,-6,67
1.52308E+15,-35,-8,34,108,-7,-2,8,3,101
1.52308E+15,5,-22,-11,79,-14,2,-16,-1,22
1.52308E+15,-17,15,5,17,-11,-9,-10,-16,-26
1.52308E+15,32,22,42,61,5,-2,-17,-9,134
1.52308E+15,-7,7,5,1,3,-3,3,27,36
1.52308E+15,12,-6,-18,-29,-2,-19,49,24,11
1.52308E+15,-12,-17,-25,-40,5,12,-13,-14,-104
1.52308E+15,-12,-13,-19,-57,2,20,-1,-3,-83
1.52308E+15,10,3,2,-28,4,-7,-20,-5,-41
1.52308E+15,0,-2,-19,-48,1,-7,-11,0,-86
1.52308E+15,-12,6,16,44,4,3,1,-11,51
1.52308E+15,13,-2,-16,-23,5,-3,6,12,-8
1.52308E+15,2,-4,1,-15,-2,-3,6,-21,-36
1.52308E+15,4,13,5,22,-4,15,-1,12,66
1.52308E+15,-2,1,-9,-43,7,-6,-7,-10,-69
1.52308E+15,2,-7,-11,8,9,8,8,4,21
1.52308E+15,-6,-15,-29,-5,-1,-7,-2,-6,-71
1.52308E+15,-6,-2,15,-48,2,-3,-8,-4,-54
1.52308E+15,11,6,-19,-24,4,-5,-10,-5,-42
1.52308E+15,-14,-14,-16,-27,4,-2,-4,-7,-80
1.52308E+15,-2,7,8,-28,3,4,9,4,5
1.52308E+15,7,-4,-10,6,3,5,-6,-9,-8
1.52308E+15,-12,-8,-4,1,-5,-4,2,9,-21
1.52308E+15,15,10,4,60,-5,-5,2,23,104
1.52308E+15,4,8,24,7,-5,2,2,-9,33
1.52308E+15,-1,-7,-3,14,-10,-2,-6,1,-14
1.52308E+15,-17,-7,-18,15,-6,-10,-8,-34,-85
1.52308E+15,-25,-10,45,-6,-4,7,4,-88,-77
1.52308E+15,65,51,12,27,-4,6,14,98,269
1.52308E+15,-2,-3,-2,19,-2,-1,0,47,56
1.52308E+15,0,-1,0,5,-4,-3,-4,-35,-42
1.52308E+15,-9,-17,-22,10,-2,2,0,9,-29
1.52308E+15,-26,-6,8,26,-13,-3,-8,-51,-73
1.52308E+15,7,15,26,-9,-6,-3,-8,-9,13
1.52308E+15,8,4,-1,-10,2,1,6,23,33
1.52308E+15,-2,2,-8,4,3,0,-3,3,-1
1.52308E+15,-9,-23,-14,-12,5,1,2,-10,-60
1.52308E+15,4,5,3,-15,0,-2,-6,1,-10
1.52308E+15,-5,-4,9,1,-2,-2,-2,-5,-10
1.52308E+15,9,3,0,-60,1,2,3,9,-33
1.52308E+15,-7,-11,-13,-2,1,-4,-4,0,-40
1.52308E+15,-3,-4,-8,-3,0,-4,-9,-13,-44
1.52308E+15,-3,1,0,10,-1,-18,-3,2,-12
1.52308E+15,4,-5,-6,5,-5,3,0,12,8
1.52308E+15,-2,2,7,-10,14,3,5,1,20
1.52308E+15,-1,6,3,-59,4,-12,-12,-17,-88
1.52308E+15,1,-2,10,65,-3,0,-2,5,74
1.52308E+15,7,7,-7,10,-12,-36,3,15,-13
1.52308E+15,-15,-13,2,-1,-10,27,-19,-17,-46
1.52308E+15,4,0,0,13,6,-4,26,0,45
1.52308E+15,-3,-4,-10,-37,15,-42,-14,4,-91
1.52308E+15,0,3,-5,-5,8,13,-5,1,10
1.52308E+15,-1,-3,7,15,-10,-6,-2,-8,-8
1.52308E+15,-5,-6,-13,7,2,-3,-13,-8,-39
1.52308E+15,0,2,1,-14,-3,12,-3,0,-5
1.52308E+15,-1,-1,-3,1,-2,3,2,-1,-2
1.52308E+15,0,-4,4,-7,0,-13,-1,-1,-22
1.52308E+15,-1,-2,-7,15,0,87,13,2,107
1.52308E+15,4,5,2,-23,-13,21,33,4,33
1.52308E+15,-4,-5,-11,11,22,-19,-13,1,-18
1.52308E+15,0,-6,13,0,-44,-13,-10,-3,-63
1.52308E+15,-3,-3,1,27,-2,-27,-8,-5,-20
1.52308E+15,-7,4,12,4,4,-66,-35,-9,-93
1.52308E+15,1,-1,18,-12,0,111,7,0,124
1.52308E+15,4,-4,-21,4,19,-16,40,18,44
1.52308E+15,2,-3,-10,4,4,-27,43,3,16
1.52308E+15,-5,-5,-1,-29,-25,25,-30,-8,-78
1.52308E+15,12,12,-4,-7,16,30,37,13,109
1.52308E+15,-9,-2,0,-3,12,-83,-30,-21,-136
1.52308E+15,-2,4,0,-42,-41,27,-22,-6,-82
1.52308E+15,0,-1,-7,63,39,22,13,0,129
1.52308E+15,-7,-11,5,35,-32,-67,-20,-4,-101
1.52308E+15,-9,-11,-34,-37,11,52,2,-6,-32
1.52308E+15,12,14,47,11,19,-40,-3,10,70
1.52308E+15,-6,-5,-12,-11,-1,-19,-12,-7,-73
1.52308E+15,-6,-2,-5,-5,-13,17,-3,1,-16
1.52308E+15,4,2,1,2,-5,8,16,1,29
1.52308E+15,-2,-5,-8,7,9,-10,-22,-6,-37
1.52308E+15,3,0,0,-10,-9,41,17,11,53
1.52308E+15,-2,-3,-7,-7,0,-1,13,-1,-8
1.52308E+15,4,6,4,-6,14,-7,-7,0,8
1.52308E+15,-5,-1,-9,-10,-6,-8,-10,-3,-52
1.52308E+15,2,-1,6,8,-9,12,5,-1,22
1.52308E+15,-2,-3,-13,-39,2,-28,-4,0,-87
1.52308E+15,0,3,0,6,2,6,-7,-2,8
1.52308E+15,1,-1,10,3,0,17,2,1,33
1.52308E+15,0,1,-3,-12,-1,-13,7,3,-18
1.52308E+15,-3,-1,1,5,2,-9,-6,-1,-12
1.52308E+15,-6,-5,-4,9,-3,19,-12,-8,-10
1.52308E+15,-3,-7,-7,-4,-9,21,13,-1,3
1.52308E+15,2,4,0,-19,4,0,11,3,5
1.52308E+15,-4,-13,-30,17,5,-83,-27,-6,-141
1.52308E+15,5,29,72,-1,-20,77,0,-3,159
1.52308E+15,0,-2,-5,4,-3,-38,-2,-1,-47
1.52308E+15,-6,-7,-2,19,20,-13,-6,-2,3
1.52308E+15,5,4,1,-7,-15,15,6,3,12
1.52308E+15,-5,-9,-27,9,9,-39,-4,1,-65
