timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1523080544727195,-4,-3,-33,21,29,-41,-41,5
1523080544739217,84,36,28,-39,-94,81,78,-18
1523080544739217,-8,16,-31,-32,68,-128,-54,9
1523080544764219,48,-6,-26,23,-1,-9,18,-76
1523080544764219,-110,-54,-39,-43,1,-120,-39,10
1523080544765240,-10,4,30,18,24,-38,-89,-56
1523080544765240,-29,-7,9,-22,-16,78,60,-31
1523080544769243,34,-1,-39,-9,-21,31,-1,-19
1523080544769243,44,26,55,40,23,9,33,49
1523080544785247,2,-14,-39,5,-20,25,-26,-10
1523080544785247,-23,-25,-22,28,-21,-6,-14,-36
1523080544787235,-46,10,20,-41,62,39,-2,-14
1523080544787235,72,36,4,-66,1,60,35,11
1523080544799424,-36,-19,-49,10,16,-17,20,43
1523080544799424,-6,5,31,-1,-34,38,1,24
1523080544808256,-18,-11,-12,52,29,-17,-11,-13
1523080544808256,-32,-14,-19,-12,-86,-65,-3,22
1523080544822261,10,24,22,-9,-6,99,58,39
1523080544822261,4,-16,-24,-23,59,-128,-44,-13
1523080544829279,-53,-14,-48,45,-8,-32,-9,43
1523080544829279,24,6,79,-15,80,25,-15,-79
1523080544845287,-2,29,-64,-39,-67,35,56,13
1523080544845287,-9,-6,-30,45,59,-12,-37,-3
1523080544847287,11,19,30,-19,-41,15,-5,24
1523080544847287,-61,-54,-72,5,-2,-71,-18,-21
1523080544859296,-16,-34,-85,1,36,-16,-9,13
1523080544859296,50,-14,-88,-38,7,38,3,3
1523080544868302,80,24,28,-30,10,19,13,-56
1523080544868302,-12,4,78,15,1,30,7,-24
1523080544882304,-7,2,126,35,2,27,-3,2
1523080544882304,6,37,114,-25,-54,-3,4,2
1523080544889318,-33,-15,57,1,-25,8,4,11
1523080544889318,22,23,19,-10,16,33,28,25
1523080544905335,16,10,36,-29,26,-36,4,5
1523080544905335,-23,-14,-11,-14,1,-81,-41,-5
1523080544907322,22,20,-22,31,-30,117,61,17
1523080544907322,11,1,-21,13,81,-6,2,-23
1523080544919328,-56,-49,-85,-11,50,-39,-7,6
1523080544919328,52,51,67,-35,-52,-53,-22,-13
1523080544928349,12,12,-40,-36,7,0,4,31
1523080544928349,-3,-10,-65,-40,-41,38,4,-5
1523080544942345,-28,-27,-23,26,0,-23,-10,-8
1523080544942345,30,7,-12,20,38,12,-10,26
1523080544949360,15,7,13,-5,-10,-11,-3,-15
1523080544949360,-19,-9,-9,-23,-16,0,5,21
1523080544965372,-19,-29,10,-34,54,-14,-34,-52
1523080544965372,-79,-6,8,2,-108,27,40,23
1523080544967373,55,36,33,-98,4,-7,21,39
1523080544967373,28,17,-19,1,6,-17,-10,-50
1523080544979382,-5,1,76,105,12,8,-7,-33
1523080544979382,-26,-30,-36,49,-9,-21,-38,-30
1523080544988388,-62,-49,-83,11,7,-3,-8,-20
1523080544988388,-21,26,-47,-106,43,26,24,35
1523080545002388,46,21,58,38,14,4,15,43
1523080545002388,39,-9,20,74,-16,-6,-5,-24
1523080545016408,5,-34,-15,-49,-11,-31,-26,-8
1523080545016408,-25,-9,36,109,-9,9,-16,10
1523080545025404,-45,-78,-21,-104,-11,-1,-26,14
1523080545025404,1,61,-2,1,2,2,74,-22
1523080545027415,75,98,50,78,12,42,66,46
1523080545027415,2,-39,-54,-115,-9,-24,33,-58
1523080545039444,-34,15,-47,-55,22,35,5,98
1523080545039444,-6,-36,-27,-88,12,-9,-93,4
1523080545048430,-88,-93,-77,3,-33,-28,-85,-115
1523080545048430,-128,44,-56,-25,-15,-4,6,106
1523080545062444,115,127,97,-26,-20,4,10,17
1523080545062444,95,11,12,-84,26,-13,9,-3
1523080545069437,-25,-36,17,56,8,-7,-23,-46
1523080545069437,13,-31,50,66,2,-7,-7,-27
1523080545085448,-77,-69,-22,-7,-38,-29,-9,-46
1523080545085448,-42,-12,-40,-62,10,31,-25,4
1523080545087450,-13,-40,-7,-80,12,7,42,24
1523080545087450,62,32,78,125,-10,31,18,15
1523080545099460,23,13,-60,-27,-25,-17,51,17
1523080545099460,14,24,12,12,15,4,-40,-19
1523080545108478,-32,-28,-51,-35,2,-22,-13,8
1523080545108478,-19,-40,-18,-70,-23,-17,-128,-44
1523080545122486,-20,-12,-23,6,-1,-25,68,-8
1523080545122486,74,39,60,12,15,-15,62,41
1523080545129498,-4,35,-1,-37,12,43,-13,-15
1523080545129498,38,20,-2,-45,-18,19,62,43
1523080545145499,-23,-14,-14,32,2,-46,-60,-84
1523080545145499,-58,-27,-27,20,-4,4,-15,-43
1523080545146500,68,33,43,63,-4,-57,52,6
1523080545146500,7,5,6,24,10,1,-2,-45
1523080545158514,-6,-9,-22,9,-7,46,53,-17
1523080545158514,-51,-60,21,8,7,-12,-11,68
1523080545175510,12,48,66,60,-5,-90,-44,-47
1523080545175510,-16,-21,-52,-31,11,94,21,57
1523080545182530,-17,-1,30,-12,-25,-99,-57,-38
1523080545182530,1,0,14,10,-4,-19,12,-93
1523080545188533,-33,-12,-8,-13,1,-33,-35,20
1523080545188533,24,-12,11,13,-11,-33,-6,9
1523080545205533,-4,-3,-44,-5,-4,23,17,41
1523080545205533,-7,4,-38,-36,-14,-2,-58,-76
1523080545206546,22,25,101,54,2,44,-45,38
1523080545206546,-32,-5,-4,-35,-2,-25,79,45
1523080545219541,-11,-25,-4,-2,6,43,-48,-85
1523080545219541,77,5,-26,5,14,41,13,48
1523080545227561,-79,-52,-46,-16,-2,-19,-128,-75
1523080545227561,-75,-16,-13,4,-1,1,76,-106
1523080545242559,89,18,58,90,2,-111,-49,95
1523080545242559,-51,2,35,39,39,96,98,-14
1523080545248579,77,11,-38,-63,-11,-26,-91,67
1523080545248579,-13,63,-3,-27,-17,-105,-69,43
1523080545265585,-41,-13,-3,-19,-15,71,56,-55
1523080545265585,-89,-10,-3,92,5,-126,-109,-58
1523080545266576,71,33,41,93,26,127,87,96
1523080545266576,19,-27,61,82,6,32,4,29
1523080545278594,33,5,-56,-62,24,20,-85,-38
1523080545278594,-17,0,-45,-25,-36,-82,-33,24
1523080545295597,-96,-49,-77,-80,-12,-39,-28,-125
1523080545295597,12,-34,-26,-34,-23,-60,-65,-41
1523080545302603,-5,16,42,-25,7,-14,24,22
1523080545302603,3,-23,-10,-52,23,58,35,1
1523080545308619,-49,-24,-40,-58,-15,-52,23,-27
1523080545308619,64,33,33,26,17,18,-7,29
1523080545325631,-16,9,46,-17,-6,-30,12,11
1523080545325631,3,9,-6,-73,21,79,3,24
1523080545326649,5,14,4,-6,-27,2,60,29
1523080545326649,-5,-7,-41,-10,-23,-43,4,1
1523080545338640,-22,-12,57,-2,-42,17,-34,-32
1523080545338640,24,5,-59,-49,32,-88,-14,21
1523080545347656,8,-7,-50,-45,-32,93,40,15
1523080545347656,-11,-25,-78,-111,75,-53,-32,-44
1523080545362657,7,-1,-88,-65,-84,1,-27,-8
1523080545362657,3,-6,-110,-99,60,-42,10,12
1523080545368663,-3,-7,-95,-98,-35,28,17,-10
1523080545368663,-7,-27,-90,-111,-6,-34,-46,-34
1523080545385661,-7,-17,-67,61,21,-27,-5,-28
1523080545385661,-14,13,117,81,-31,16,19,30
1523080545386671,-4,34,127,127,18,6,18,0
1523080545386671,12,26,127,127,-33,28,-4,6
1523080545398684,36,39,57,25,32,27,23,5
1523080545398684,-9,-20,-11,7,-45,23,-4,1
1523080545407695,0,22,45,71,36,-60,-21,9
1523080545407695,25,20,98,31,-15,47,28,25
1523080545422686,2,2,27,-22,23,-18,0,7
1523080545422686,3,-3,-74,-73,-27,75,21,-41
1523080545428701,-18,-11,60,-13,-15,-54,-30,105
1523080545428701,-9,-9,-13,47,-29,-3,-2,-68
1523080545452709,20,3,6,7,56,18,28,76
1523080545452709,3,7,14,31,-14,-27,-16,-7
1523080545454726,7,-2,-87,-43,22,5,11,-27
1523080545454726,-12,-6,-48,-40,6,6,-36,15
1523080545458718,-24,-21,-62,-11,-8,-8,-13,-24
1523080545458718,19,7,-12,-6,-1,5,34,52
1523080545467722,18,9,-2,-58,3,1,10,-20
1523080545467722,17,29,33,11,16,17,1,5
1523080545481738,-15,-6,1,23,-8,5,-10,-21
1523080545481738,-6,-2,29,22,63,1,-11,-31
1523080545488743,-7,-3,-7,8,-64,-32,-12,-17
1523080545488743,-20,-50,-46,-89,37,6,47,-24
1523080545504755,19,79,-28,-44,-20,-6,8,-36
1523080545504755,35,-3,17,44,-28,22,26,55
1523080545511759,-20,-10,100,127,50,13,5,-22
1523080545511759,-4,-3,-13,-52,-3,-21,-49,-22
1523080545518784,-50,-45,-34,-35,-4,-8,-30,-43
1523080545518784,19,10,9,-24,-9,-23,-2,-6
1523080545527790,-53,14,-8,-81,3,19,13,88
1523080545527790,93,26,12,1,-9,-18,-76,-26
1523080545541816,-27,-16,-29,-31,13,36,73,-1
1523080545541816,-90,-38,-52,-1,-30,-48,-107,-71
1523080545548805,122,22,26,-23,17,6,56,43
1523080545548805,-46,40,-81,-31,-9,8,75,33
1523080545572836,-26,-72,94,118,5,10,24,63
1523080545572836,20,-15,42,31,-4,-27,-15,-8
1523080545574834,-86,-26,-70,-106,7,2,25,-128
1523080545574834,35,14,-3,-76,-10,15,18,93
1523080545587849,55,1,-39,-79,-2,-79,-88,56
1523080545587849,-44,-6,14,69,-9,41,118,60
1523080545589850,49,18,53,93,12,-12,58,49
1523080545589850,-17,15,-62,-5,-1,66,-30,-29
1523080545601856,-23,-12,4,79,-1,0,-25,-33
1523080545601856,15,-9,21,38,-6,-20,-115,-37
1523080545608862,-4,14,-22,-60,-10,-61,-61,-31
1523080545608862,-12,-23,9,17,27,-30,19,-23
1523080545624873,25,32,6,-47,-4,117,50,27
1523080545624873,-5,6,-40,-44,-1,-61,4,-17
1523080545631875,8,-24,10,86,-6,-16,-8,-24
1523080545631875,-13,7,62,31,29,-93,-24,0
1523080545647885,7,7,-2,-23,-25,63,16,-21
1523080545647885,-13,-5,-34,-62,9,26,19,15
1523080545649887,1,-9,-36,-22,10,13,24,5
1523080545649887,12,-18,7,27,-19,-39,-30,0
1523080545661895,-4,-2,-27,-22,10,-90,-26,-2
1523080545661895,16,17,39,-26,17,114,51,4
1523080545670893,-6,-3,-35,-14,15,-1,-46,-14
1523080545670893,-20,-18,-14,0,-27,23,-11,-26
1523080545684915,12,9,15,-5,13,-8,13,-8
1523080545684915,6,12,7,-7,-13,-29,13,-12
1523080545691920,3,-1,-18,6,10,-7,3,11
1523080545691920,13,-8,29,8,-17,-10,0,39
1523080545707932,-3,8,-8,1,8,-39,-3,-14
1523080545707932,-4,0,12,2,-30,32,-21,-8
1523080545709920,-10,-4,-17,-5,-7,17,-7,-30
1523080545709920,-9,-9,-12,15,-7,7,23,-13
1523080545729943,7,5,-3,-2,15,16,-9,10
1523080545729943,0,1,3,-9,-5,-45,-19,-15
1523080545731941,0,-3,4,-9,-6,9,13,5
1523080545731941,-11,-12,-16,-4,-9,18,10,-5
1523080545744945,-6,4,23,2,-7,-27,-19,-13
1523080545744945,3,7,2,0,0,-4,4,10
1523080545751949,0,-1,15,16,-5,14,-31,-4
1523080545751949,2,7,31,60,6,-1,47,4
1523080545767971,2,-1,-8,17,-8,-7,40,23
1523080545767971,7,2,-18,-1,3,15,34,8
1523080545769962,-4,-3,29,-18,-3,-17,-29,-3
1523080545769962,-5,0,-13,-33,-4,-15,-35,-31
1523080545780980,-3,-3,-3,12,-7,31,-20,-7
1523080545780980,7,0,-7,-11,8,-45,5,18
1523080545791001,-3,-2,-2,17,22,90,33,-3
1523080545791001,-4,-6,-12,-5,-6,-45,-20,-3
1523080545804990,6,0,-17,-17,6,32,21,8
1523080545804990,-3,0,19,-11,2,-43,-25,-5
1523080545811001,-10,-9,-32,-14,-13,-30,-14,-12
1523080545811001,-1,0,9,6,0,31,-16,-4
1523080545828017,1,-6,-27,-16,0,-18,21,15
1523080545828017,2,-2,-8,-9,-1,-2,2,-4
1523080545830021,1,-3,7,-17,-6,-18,-1,3
1523080545830021,-1,0,-5,-9,-5,16,-8,-4
1523080545850033,-11,-5,16,-11,-13,-45,-60,-32
1523080545850033,-28,-4,2,-11,0,32,38,-35
1523080545852020,36,5,-22,-12,4,-24,-17,15
1523080545852020,19,4,-2,3,6,33,81,49
1523080545865150,1,2,0,-11,-4,-1,-70,-31
1523080545865150,-3,-1,18,7,-1,-2,4,3
1523080545872034,-18,-3,0,-9,0,-24,3,-25
1523080545872034,18,-19,-28,23,2,24,-1,-5
1523080545888067,-59,9,-8,-7,-9,-7,15,13
1523080545888067,39,16,-15,-34,-4,-14,-57,-14
1523080545890048,-4,-5,-10,23,-1,-33,37,12
1523080545890048,5,-4,-6,-21,-5,26,35,6
1523080545901161,-8,-16,-9,1,1,-5,16,-4
1523080545901161,-1,-5,15,12,-3,-5,-26,7
1523080545910063,-11,0,1,-6,-6,-6,-22,-15
1523080545910063,-15,-1,6,4,-6,-21,-48,-13
1523080545925082,17,-4,-8,-2,1,3,54,20
1523080545925082,-5,-7,3,2,1,27,32,-1
1523080545931086,20,12,22,2,-1,-12,18,27
1523080545931086,-32,-6,-7,-6,1,-11,-34,-42
1523080545955107,16,9,15,16,-3,-30,-43,6
1523080545955107,58,0,24,29,3,38,53,16
1523080545957115,-33,-3,-31,-37,6,52,2,-16
1523080545957115,-20,4,-15,-12,5,-4,4,-2
1523080545961098,-4,2,27,4,-1,-15,-23,-4
1523080545961098,10,-4,-21,7,-3,-27,-13,8
1523080545970104,-2,-6,8,10,-3,-1,14,10
1523080545970104,7,4,0,-1,-2,-8,-8,22
1523080545985125,10,0,-6,5,4,13,7,-9
1523080545985125,-33,-4,8,2,-2,-9,-9,-19
1523080545991129,5,2,0,-8,-6,6,-22,-14
1523080545991129,0,-1,3,8,1,3,-1,-3
1523080546008142,9,3,2,12,1,-26,16,-3
1523080546008142,-1,5,3,-5,-5,32,35,20
1523080546010149,2,-3,-6,1,-1,0,-30,-1
1523080546010149,10,0,2,57,-1,3,19,-5
1523080546021155,-8,-7,14,-15,-3,-9,-16,3
1523080546021155,-8,6,8,-28,-3,-11,-28,-2
1523080546030173,4,0,1,-18,6,0,2,6
1523080546030173,-4,1,2,-5,-9,2,30,-8
1523080546045158,6,-1,-18,-8,6,16,10,8
1523080546045158,-13,-6,-16,44,-14,-7,-18,-2
1523080546051176,-3,4,10,28,3,-3,-4,8
1523080546051176,-16,0,5,-21,1,-5,-19,-2
1523080546068187,34,1,-18,-10,0,16,12,-9
1523080546068187,8,3,10,-8,6,-3,3,24
1523080546069174,-5,-2,2,-10,-6,-13,-10,-9
1523080546069174,6,2,5,-10,7,9,2,-1
1523080546081197,-9,-3,-5,-12,-5,-2,9,-4
1523080546081197,-15,-4,-9,-6,2,-10,-18,-9
1523080546090207,7,-6,-18,8,-8,4,5,-4
1523080546090207,7,2,11,9,2,-2,-1,5
1523080546105202,-4,0,1,8,-1,3,-4,-7
1523080546105202,0,-5,-13,-20,-1,-9,-11,3
1523080546111218,-3,2,2,-18,7,-10,22,2
1523080546111218,1,-2,-3,-13,-8,18,-7,-4
1523080546128230,-2,0,-8,-6,-7,3,3,3
1523080546128230,-7,-5,-10,-14,7,-7,-17,-8
1523080546130228,1,0,0,11,-7,11,12,0
1523080546130228,1,0,1,-10,5,-19,-15,-4
1523080546141236,2,0,-6,-6,-7,-2,-5,-18
1523080546141236,-27,-2,8,12,4,-7,28,20
1523080546150233,4,-9,-12,6,-20,-6,-11,-28
1523080546150233,21,4,-1,-3,3,4,9,78
1523080546164257,-9,-2,6,-1,5,3,-8,-5
1523080546164257,3,4,6,1,-1,-10,-7,-17
1523080546171261,-12,-1,3,1,7,1,1,-14
1523080546171261,-10,-3,1,-11,-3,1,-10,-24
1523080546188303,17,6,4,13,-2,0,4,-82
1523080546188303,-22,8,-19,-7,6,11,7,90
1523080546189294,7,-7,5,-18,4,3,-2,-11
1523080546189294,4,-2,2,2,-3,-2,-5,-11
1523080546201311,-6,2,11,3,5,-1,3,-6
1523080546201311,8,0,-7,-1,-2,-3,11,-2
1523080546210316,-24,1,-6,-8,-3,-17,-13,-16
1523080546210316,-106,-22,-11,4,-8,-19,-45,-119
1523080546224328,67,-21,-11,12,-2,18,41,50
1523080546224328,73,67,15,-35,9,19,37,75
1523080546231322,21,-14,-26,-18,6,-3,1,-63
1523080546231322,-4,4,15,10,0,-1,-4,-40
1523080546248350,-99,-22,-19,-22,-9,-24,-46,-116
1523080546248350,-21,-22,11,34,-7,2,5,72
1523080546250346,29,16,5,-14,0,6,9,74
1523080546250346,13,6,-3,-3,1,1,4,-29
1523080546262358,-3,-5,-20,-59,-5,-3,0,-4
1523080546262358,-5,-8,13,20,-2,2,-10,-79
1523080546270357,-20,4,22,-2,-2,-1,-7,-9
1523080546270357,4,6,8,-11,-5,-10,-16,19
1523080546293377,4,-7,4,33,7,1,1,37
1523080546293377,3,-5,-13,-51,-3,-10,29,-79
1523080546295378,-17,-13,-15,10,-1,0,-24,40
1523080546295378,48,-4,-4,4,2,23,50,95
1523080546307387,-21,40,3,-13,-1,6,-17,127
1523080546307387,-28,-6,-41,-11,-12,-16,-44,-90
1523080546309378,25,-7,20,39,-1,-35,33,26
1523080546309378,1,-6,-7,1,4,14,-13,-26
1523080546321401,-14,-38,24,73,1,9,-1,-16
1523080546321401,-26,-47,0,14,-5,1,-25,-52
1523080546330393,2,44,7,15,2,2,-21,-19
1523080546330393,9,25,-7,-4,-4,-2,23,6
1523080546360424,-19,-16,15,-48,-5,-7,2,23
1523080546360424,19,0,19,96,8,3,-29,-45
1523080546362426,7,-12,-28,-35,1,18,35,13
1523080546362426,8,-3,2,-46,5,-4,6,13
1523080546367433,7,5,1,63,4,3,-2,-33
1523080546367433,-9,0,8,-2,-4,-9,-1,-4
1523080546369421,-15,-2,-1,-17,-2,3,-15,1
1523080546369421,-1,4,2,22,2,0,1,-18
1523080546381443,11,18,-18,-56,-10,-12,5,-5
1523080546381443,1,-25,-32,-42,-6,8,-2,11
1523080546390437,-1,6,46,124,7,5,2,-22
1523080546390437,-8,1,-1,-18,0,-12,-10,-6
1523080546404453,19,14,8,-3,-9,-25,1,-13
1523080546404453,0,-8,-15,-25,13,51,20,23
1523080546411452,-10,-5,-18,-37,-8,-25,2,-16
1523080546411452,-1,-8,-12,11,-1,-8,-3,-5
1523080546427462,4,2,4,3,1,-1,-6,1
1523080546427462,-4,9,9,3,-9,-26,-14,-8
1523080546429463,-16,-12,2,-28,-1,6,3,-17
1523080546429463,20,-10,-12,-15,-6,-3,-5,22
1523080546441474,2,-7,-19,-5,2,0,3,-13
1523080546441474,-1,6,6,-14,4,-2,7,6
1523080546450480,0,2,5,-1,5,12,-7,-14
1523080546450480,-7,-3,5,7,-6,-5,2,-5
1523080546464508,0,1,-3,-5,3,14,6,-2
1523080546464508,3,4,-13,-13,3,-3,-1,3
1523080546471495,-4,-3,7,-6,-4,-2,-4,3
1523080546471495,-2,0,-14,12,0,4,1,-6
1523080546487514,1,2,4,-13,4,2,4,-10
1523080546487514,1,5,5,-3,-6,-12,-8,-29
1523080546494510,-4,-11,-11,-6,-5,-2,-3,17
1523080546494510,4,-33,2,-16,0,1,1,-22
1523080546510521,6,30,-4,-4,5,8,4,15
1523080546510521,1,-5,5,0,-4,-10,-3,-11
1523080546511532,-8,6,-5,-8,-3,4,-3,-19
1523080546511532,-7,-20,-13,-2,1,2,-2,-9
1523080546524545,-8,-7,-10,1,-2,-5,-2,-37
1523080546524545,16,3,20,5,1,-3,0,76
1523080546531537,4,-7,-11,-15,0,1,2,-6
1523080546531537,-5,11,11,6,-1,-2,-3,6
1523080546546546,-1,-2,-2,4,-2,1,2,-8
1523080546546546,-3,5,-4,-5,1,1,-1,-8
1523080546562572,1,0,-5,-8,2,2,-3,1
1523080546562572,-1,7,2,14,4,-30,-11,3
1523080546569563,3,-1,-4,-13,-14,20,5,5
1523080546569563,-2,-1,-1,-16,2,-17,6,-4
1523080546570574,2,2,-4,-5,-3,-7,-5,0
1523080546570574,-5,7,3,2,-1,-5,-4,-9
1523080546585574,-3,-8,-5,-7,-10,-28,-18,5
1523080546585574,-4,-1,-2,8,2,3,1,-3
1523080546591580,1,3,0,0,-10,-10,9,2
1523080546591580,0,7,1,0,15,-9,-12,5
1523080546606588,4,-3,-1,-4,2,43,19,10
1523080546606588,-4,-2,-3,-6,-15,-20,-9,-10
1523080546613594,-3,-1,-4,-6,4,-2,-17,-19
1523080546613594,-4,-3,-10,-10,-20,13,-23,0
1523080546629615,6,-1,4,11,15,-4,47,16
1523080546629615,-3,-3,-15,-11,4,10,-11,-8
1523080546630617,4,5,18,2,-1,-2,2,2
1523080546630617,0,3,6,-2,-3,0,-2,1
1523080546645637,-6,-1,1,9,14,-23,-32,-13
1523080546645637,-1,-7,-8,-8,-17,16,-1,6
1523080546651621,-4,-6,-17,-2,0,-5,18,0
1523080546651621,3,6,10,-3,-14,-8,-5,1
1523080546666633,12,8,2,-6,14,38,23,17
1523080546666633,-4,0,13,11,20,-27,-17,-12
1523080546682644,-6,-1,-5,-11,-41,-2,-33,-10
1523080546682644,-8,-4,-10,-1,-4,-4,-19,-7
1523080546689648,3,-6,-6,7,17,5,58,13
1523080546689648,3,1,-6,1,0,42,14,7
1523080546690662,-3,1,6,-3,16,-5,-7,-4
1523080546690662,5,8,6,9,-10,-15,-1,-2
1523080546705660,-7,-5,-7,-6,-11,-38,-61,-11
1523080546705660,-1,0,1,5,-18,33,14,-6
1523080546711669,0,-5,-3,16,29,-8,-18,7
1523080546711669,-13,-6,-7,-1,4,68,87,-7
1523080546726683,1,3,7,-16,-14,-36,-44,-12
1523080546726683,4,1,-4,2,-7,-29,-5,1
1523080546733693,9,8,24,1,-6,-6,-28,56
1523080546733693,1,-5,-14,2,15,11,0,3
1523080546749690,-8,-5,-10,3,-1,-6,12,6
1523080546749690,-8,1,9,5,4,11,60,-22
1523080546750702,13,-3,-26,-19,-12,25,-15,-18
1523080546750702,-1,6,17,7,9,-8,-19,-3
1523080546765702,-4,-2,-3,-13,-9,4,-5,-6
1523080546765702,-3,-1,0,18,-6,-27,-35,-2
1523080546771716,-4,-1,-4,5,14,19,31,-7
1523080546771716,-1,-7,-5,-8,-4,-15,7,-4
1523080546786716,2,12,26,16,13,-6,-27,-15
1523080546786716,-4,-4,-3,-7,-12,14,-11,3
1523080546793732,-3,-6,-13,-11,-1,-4,5,0
1523080546793732,8,5,7,5,2,3,35,15
1523080546809750,-5,-3,-1,10,-3,-3,5,4
1523080546809750,-2,-3,-3,5,10,0,-13,-1
1523080546810736,5,3,1,8,-11,-3,10,-4
1523080546810736,0,2,5,8,2,-14,-33,14
1523080546825755,-8,-7,-8,-3,-8,4,2,-2
1523080546825755,-6,-1,0,-12,0,4,9,-19
1523080546839765,-1,-2,-1,-3,4,-19,-9,-23
1523080546839765,1,2,2,-4,-1,0,-7,-8
1523080546846770,-6,-7,-11,-8,4,21,21,-27
1523080546846770,17,15,12,6,5,-8,-9,75
1523080546853775,-8,-15,-17,-4,2,2,12,-14
1523080546853775,-5,-3,-10,-7,-6,-8,-12,-18
1523080546869776,-7,2,6,5,-2,-4,1,-3
1523080546869776,2,-6,-10,-15,8,-7,-36,-17
1523080546870787,-6,-1,-4,-1,-2,7,63,-6
1523080546870787,4,1,-12,-7,1,22,12,14
1523080546885788,-1,-3,11,8,-8,-4,-27,-11
1523080546885788,2,1,11,6,-1,-13,-3,0
1523080546891805,-2,2,8,7,-2,-3,-19,10
1523080546891805,-5,-2,-4,-2,3,4,-3,-10
1523080546906813,4,-1,-7,-14,-3,2,7,12
1523080546906813,2,-2,-6,-11,-3,0,9,3
1523080546913821,-3,0,6,2,-1,0,-1,-8
1523080546913821,-2,-1,-3,-2,-4,-11,-6,-1
1523080546929828,1,2,-2,0,-4,-6,-11,6
1523080546929828,-12,-4,1,1,8,3,12,-18
1523080546930829,4,-2,-2,0,3,7,-6,-5
1523080546930829,3,0,-3,-10,-3,-2,5,1
1523080546945840,7,1,1,4,-5,2,2,19
1523080546945840,-11,-3,-12,-5,-1,-6,-4,-24
1523080546959841,-3,-2,-3,-5,-5,-5,-13,-75
1523080546959841,31,7,5,6,5,4,4,96
1523080546966854,-2,-1,-9,-6,1,1,4,2
1523080546966854,0,-5,-4,5,-2,-10,2,-19
1523080546973859,-16,4,9,2,2,3,-6,4
1523080546973859,1,-10,-3,-5,-5,-4,-6,-31
1523080546989901,4,5,-3,1,-5,2,3,2
1523080546989901,1,-2,-1,-11,1,0,5,8
1523080546990901,-7,0,2,-2,0,-4,-11,-8
1523080546990901,-6,-2,1,7,3,3,6,-27
1523080547011916,9,-3,-8,-4,-4,0,2,51
1523080547011916,-2,4,4,-11,0,-2,-4,-19
1523080547012907,2,-3,-3,-6,3,10,9,25
1523080547012907,-9,0,-3,-6,-5,-20,-16,-23
1523080547026926,-4,-7,-8,-3,3,14,-9,-29
1523080547026926,6,2,2,0,4,5,12,16
1523080547033923,2,3,0,4,-10,-4,8,21
1523080547033923,-3,-3,-6,-6,1,9,7,-2
1523080547049953,-1,-4,1,2,-2,-13,-6,-9
1523080547049953,-1,0,6,8,-1,-7,-7,5
1523080547050933,-7,1,2,2,2,6,-1,1
1523080547050933,1,-1,4,6,-6,-11,-12,-11
1523080547065960,0,-2,3,-1,3,3,3,-21
1523080547065960,9,0,-4,4,0,3,-2,62
1523080547071965,2,2,4,4,-2,-3,20,5
1523080547071965,-12,0,2,0,-1,-9,-4,-6
1523080547086959,-4,0,1,-1,-9,2,-4,-5
1523080547086959,-6,-5,-6,-3,-4,-5,-10,-42
1523080547094965,5,0,2,2,-5,-3,-10,27
1523080547094965,8,3,0,-2,10,15,11,31
1523080547116996,-1,0,1,2,1,-2,6,-8
1523080547116996,-4,-3,-1,3,-6,-3,-3,-8
1523080547117981,-3,-2,-1,-4,-1,-11,-6,-7
1523080547117981,-3,1,6,1,0,1,-1,-15
1523080547125987,2,-3,-6,-8,-8,-8,-3,7
1523080547125987,-1,-2,0,6,2,-4,0,-3
1523080547131997,3,0,-4,-5,0,-7,-9,-3
1523080547131997,-7,-5,-4,-2,-7,7,1,-1
1523080547147017,2,0,2,3,9,25,13,7
1523080547147017,-3,0,-7,-3,-5,-10,-4,-5
1523080547154016,2,2,0,1,2,-3,-5,2
1523080547154016,-1,-7,-9,-1,2,-3,0,0
1523080547170018,-8,0,1,2,-4,-20,-2,-3
1523080547170018,12,1,-1,-8,0,22,5,-7
1523080547170018,0,-1,-4,-1,0,11,-2,-3
1523080547170018,0,2,4,4,-2,-2,-3,15
1523080547185029,-4,3,-4,-3,-1,-6,-1,-5
1523080547185029,0,-3,-7,-7,1,-1,3,6
1523080547191038,-1,-2,5,4,-3,-9,-2,-1
1523080547191038,0,0,-16,-10,2,6,4,-6
1523080547207046,-2,0,3,3,-1,-1,-7,-3
1523080547207046,-5,-1,1,1,-5,-7,-6,-1
1523080547214069,2,0,2,-4,4,8,4,-34
1523080547214069,-23,-1,2,-6,-6,-10,-2,18
1523080547237067,12,1,-2,-1,2,-1,0,20
1523080547237067,13,-2,-2,-3,3,2,2,10
1523080547238066,-4,0,3,-3,0,-3,-5,-3
1523080547238066,11,0,1,5,3,12,11,-3
1523080547245071,-9,1,-5,1,-5,-7,-1,-8
1523080547245071,-10,-1,3,2,-3,0,-3,-1
1523080547251075,4,-1,-3,-2,-3,4,1,3
1523080547251075,-3,3,3,6,0,-8,-8,-12
1523080547266087,-2,-5,-9,-2,-2,1,-4,-8
1523080547266087,5,4,7,2,1,-5,5,2
1523080547274108,-4,-2,1,-1,0,0,-2,8
1523080547274108,1,-1,3,-4,-2,0,-1,-10
1523080547290104,0,-4,-6,-2,4,2,3,3
1523080547290104,-5,-1,-2,4,-3,-5,0,-7
